age_unscaled,decile_score_unscaled,priors_count_unscaled,sex_Female_unscaled,sex_Male_unscaled,race_African-American_unscaled,race_Asian_unscaled,race_Caucasian_unscaled,race_Hispanic_unscaled,race_Native American_unscaled,race_Other_unscaled,age_scaled,decile_score_scaled,priors_count_scaled,sex_Female_scaled,sex_Male_scaled,race_African-American_scaled,race_Asian_scaled,race_Caucasian_scaled,race_Hispanic_scaled,race_Native American_scaled,race_Other_scaled,predicted_class,true_class,errors,TP,TN,FN,FP,Error_Type,sex,race,Shap_age_basicscaled,Shap_decile_score_basicscaled,Shap_priors_count_basicscaled,Shap_sex_Female_basicscaled,Shap_sex_Male_basicscaled,Shap_race_African-American_basicscaled,Shap_race_Asian_basicscaled,Shap_race_Caucasian_basicscaled,Shap_race_Hispanic_basicscaled,Shap_race_Native American_basicscaled,Shap_race_Other_basicscaled
27.0,9.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6576319411234902,1.5721724285274485,2.97562276466325,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,-0.05625265204413154,-0.07037513832397962,-0.10192733983509243,0.005386908430664334,0.009139173021685565,0.028529650069394848,0.0,0.009409512832207837,0.03680713357083732,0.0007252500182949006,0.0023811237409245224
25.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8258674354856193,-0.5285224963469753,-0.7112397688480602,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,0.026979509034572403,0.16397126725853015,-0.049320282827902705,0.002282232344878139,-0.002723432112543378,-0.011365470453747549,0.0,-0.05186059667081281,-0.04985031184420222,0.001167777789523825,0.0017095913254888727
52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4453117384031229,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Male,African-American,0.06232271985310945,0.17465875241454343,0.0973412990036377,0.0081759986513498,0.007948629881102533,0.021052169884496832,0.0,0.01843169678835693,0.007285097748826956,0.0010041468415874987,0.03343643535259616
37.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18354553068715504,-0.17840667553457135,1.5418428905199626,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,African-American,-0.053134657937916926,0.24486950630962384,-0.010798483125872735,0.00346036919625476,0.009117138443689327,-0.004639517865434754,0.0,0.029165092715738864,0.015015373397181975,0.000787333351036068,-0.00035187360812415135
19.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3305739185720065,-0.17840667553457135,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Male,Caucasian,0.04989101501119876,-0.14899720568810154,-0.19439338193114963,-0.001512277309448109,0.012300812646244594,-0.04248364586990647,0.0,-0.030494739390560424,-0.005630774565142929,0.0004703333463112358,0.0025068194906634742
24.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9099851826666838,0.17170914527783263,-0.7112397688480602,2.0423824727201687,-2.042382472720169,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,African-American,-0.13535248903117464,-0.03146556922954915,-0.09969101601272996,0.0089770505787601,0.010891230581401033,-0.07031493666712776,0.0,-0.04380838697565195,-0.0049449630839080785,0.0003444722450512927,0.0008549008407135262
43.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6882520137735422,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,Hispanic,-0.12491931512209703,-0.06320353431008698,-0.15729181869854073,-0.006730118347331881,-0.003991051200355287,0.0028991012189362665,0.0,-0.03507851400438085,0.005676984216552228,0.0005470833514118567,-0.00275186171696987
45.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8564875081356713,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,Caucasian,0.12969484991897842,0.001293889219268749,-0.18065641201101243,0.01635137530463908,0.014249138051090994,0.0227377019872074,0.0,0.008609428808485973,0.0028716153109417065,0.00044663494976703076,0.0021936604428628927
33.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15292545803710308,0.17170914527783263,0.3128887126828592,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,Caucasian,0.12969484991897842,0.001293889219268749,-0.18065641201101243,0.01635137530463908,0.014249138051090994,0.0227377019872074,0.0,0.008609428808485973,0.0028716153109417065,0.00044663494976703076,0.0021936604428628927
30.0,8.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.40527869958029666,1.2220566077150445,1.5418428905199626,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.1837746894308293,0.06327385879647408,0.10742377453654627,0.020724863051145802,0.023860553924605482,0.05320240186316369,0.0,0.024771368343899668,0.01360838763852371,0.0009500000008847565,0.001400386584791704
21.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1623384242098773,1.9222882493398525,-0.3015883762356924,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.11662253168171446,0.19100697746673176,-0.019951882209497854,0.009082050553843146,0.006903884516068501,0.05496791522644344,0.0,0.003873445083736442,0.014193333832954522,0.0005458333413116634,0.0011579246405744926
23.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9941029298477484,-0.8786383171593792,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,Caucasian,-0.12639301943272585,-0.030811236911613377,0.09479498842127214,0.004298108977891389,0.004422661720163887,-0.0037689373389730462,0.0,0.012223373832603102,-0.004803364741674159,0.0012306111305952071,0.0012971031977212987
33.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15292545803710308,-0.8786383171593792,-0.5064140725418763,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,-0.014274927295045927,-0.01989164240194441,-0.027403366870930767,0.006682690183170053,0.005802817347939708,-0.034735094991883673,0.0,-0.0054383220575982705,-0.0567067576853151,0.0007840277958894149,-0.0013291388712241314
53.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5294294855841875,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,Caucasian,0.028084034496332608,0.05467767542730144,-0.11668914683734329,0.019593619432380364,0.015539298659568886,0.016175423198146747,0.0,0.018425832391803853,0.008189290350201191,6.113890733104199e-05,0.0007109043387754355
24.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9099851826666838,1.5721724285274485,1.1321914979075949,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.15769896063568012,0.11516279662333545,-0.04155378199076949,0.007865211937605636,0.0059116884644026865,-0.017946569040141185,0.0,-0.03111869446369383,0.008477239866915625,0.0003191527920716908,0.00034094451737473716
31.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.32116095239923215,1.5721724285274485,0.927365801601411,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.038762971829710294,0.01000865253034135,-0.08273504535056418,-0.05170922929923108,-0.05538026532682125,0.024226544549965184,0.0,0.005549879729151144,0.0009316291553841438,0.0005941388956853189,0.002574345290558995
43.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6882520137735422,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.06407938038020802,-0.01801641400103108,-0.09983578080758888,-0.027128876117858455,-0.031235909824681586,0.025577345941783278,0.0,0.038936560864895,0.005766308628953993,0.0005827222297375556,0.0004237103987543378
26.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7417496883045548,-0.17840667553457135,-0.3015883762356924,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,-0.08289627682806895,-0.0150665722276608,-0.15644794616178842,0.008653221980493982,0.010546267282334156,-0.045008632493190814,0.0,-0.01299700528223184,-0.004189619790486177,0.0003216944704763591,0.0014084956119768321
32.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2370432052181676,-0.8786383171593792,-0.5064140725418763,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Female,Caucasian,-0.14136688589322147,-0.18536524997231027,-0.1209962414160691,-0.006097275928732415,-0.006423130906332517,-0.0031671768493106356,0.0,0.0014358107777661644,0.004179772978532128,0.0005886111233849078,0.0007020555962662912
49.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1929584968599294,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,Hispanic,0.027478770982852438,-0.0865736941997784,-0.2140930088229834,0.008027843028430652,0.009009806653557462,0.00442560713405328,0.0,-0.0005918619615840725,0.0035733628708840117,0.0006602143138297833,0.0034253472863929346
23.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9941029298477484,0.17170914527783263,-0.09676267992950852,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,African-American,-0.12556048485581414,-0.15869399660674388,-0.12068064948060055,6.924823916051536e-05,-0.0016888884664513172,-0.04239956578509009,0.0,-0.020371747142526146,0.0012672028288943692,0.000548333337646909,0.001000836690836877
25.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8258674354856193,-0.8786383171593792,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.027329876711792166,0.13936365814122836,0.09708146022152504,0.01013393222947343,0.00954958805901697,0.0031318796663435933,0.0,-0.00915387905199168,0.0012492267957713921,0.000423333354992792,-0.0009590396183193662
36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09942778350609051,-0.8786383171593792,-0.7112397688480602,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Hispanic,-0.11882092167723385,-0.1718886504373404,-0.14875078294355262,-0.013969250566660776,-0.012578114942698448,0.012253608687933593,0.0,0.01667109930593142,-0.0018726416992285522,0.0005695833438949194,0.0018763565442714025
37.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18354553068715504,0.17170914527783263,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Male,Hispanic,-0.18725529965649912,-0.11997511635698174,-0.006005992264545057,-0.006362015062804858,-0.001780568421818316,-0.057967343315394826,0.0,-0.030388693285422052,-0.003274756339378655,0.0007695277931634337,-0.00176945237457403
24.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9099851826666838,-0.5285224963469753,-0.3015883762356924,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.032590803667335425,-0.13614749378393753,0.014891075440464191,0.009135019419882156,0.005711281515541487,0.03561240253191499,0.0,0.0670189813743491,0.009129828469012865,0.0008822777878958732,0.00383277780667413
49.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1929584968599294,-0.5285224963469753,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Male,African-American,-0.06153142628787464,0.13368421538969413,0.09144679282471771,0.007375856883300003,0.0010593848613643785,0.013793829328060383,0.0,-0.0042190889031917325,0.0006894980246579508,0.0010016666834417264,0.00018955559440655633
48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1088407496788648,-1.2287541379717832,-0.7112397688480602,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Other,-0.046911394154303704,-0.006229342112965242,0.0957053900804749,0.0029305003775880324,0.01207888271426782,-0.013862605009198887,0.0,0.01615561082275235,-0.005070836029335624,0.0008000000167521648,-0.0021059205726487564
28.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5735141939424258,0.8719407869026405,1.3370171942137787,2.0423824727201687,-2.042382472720169,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Female,African-American,0.036909155865523645,0.032991784950318105,-0.13830360898682556,0.018602814352634597,0.018271655021599144,-0.0625434417501674,0.0,-0.024127525929143304,-0.00288959663354035,0.00022194446180947124,0.00019044250155275221
37.0,9.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18354553068715504,1.5721724285274485,1.5418428905199626,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,-0.02512953387491507,0.17904416623094221,0.08141089886681584,0.004406989200688259,0.007436753652364132,-0.0045316279785583904,0.0,-0.032910710654359715,0.000331587885011686,0.0011486111185513438,0.0006164856033865362
32.0,6.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2370432052181676,0.5218249660902365,1.3370171942137787,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.08933194740558975,0.07300845761812524,-0.20018276194412465,0.002446928226709133,0.0010547202851739711,-0.024689624241000276,0.0,-0.004114801138493931,0.008943082457844866,0.00018133335339371115,-0.0004917606333037838
35.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015310036325025984,-0.8786383171593792,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,-0.029670624042373674,-0.1555823212512041,-0.18268399701233648,-0.0148483042839689,5.116018288390478e-05,-0.009204604181395553,0.0,0.010007295212835743,-0.0015074374000687385,0.0005541071589686908,0.0013750112916932266
30.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.40527869958029666,-0.8786383171593792,-0.7112397688480602,2.0423824727201687,-2.042382472720169,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,African-American,-0.1353845078869381,-0.13509522703465338,-0.03347481849399628,0.010161836413462879,0.013400359124061652,0.021677552484143235,0.0,-0.008993734861724079,0.003476787417457672,0.0011152777858660556,0.006606764117241255
23.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9941029298477484,0.17170914527783263,0.3128887126828592,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,-0.06078949361271953,-0.13228226323182754,-0.1475292542338866,0.0003364719203818822,0.0016500190326041776,0.010878346863682964,0.0,0.010707938465420739,0.0018762233550660313,0.0007228333438979461,0.0012528003264014843
38.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2676632778682196,-0.8786383171593792,-0.7112397688480602,2.0423824727201687,-2.042382472720169,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,African-American,0.030799727003031876,0.07511281700024483,-0.11693615672236773,0.022377173425338695,0.01079081348303589,0.04247760237340117,0.0,0.018645150689335425,0.0022103976157086436,0.000375783889030572,0.0012670174169761594
32.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2370432052181676,0.8719407869026405,0.5177144089890432,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,Caucasian,0.07149868808613974,0.03291923383891117,0.1800664795312332,0.006699042921682121,0.007587807623785921,0.021352363398400485,0.0,0.022442005968332523,-0.0015244002951658332,0.0011641666817013175,0.0012848968827893258
23.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9941029298477484,1.5721724285274485,-0.3015883762356924,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,African-American,-0.07968220841881703,0.09961127504066099,0.2666149306960142,-0.0007031041503068991,-0.0021417324802314396,-0.001722602992740576,0.0,0.005562915630725911,0.004460794932820136,0.0005674166962853633,0.0009225952801352833
31.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32116095239923215,-0.17840667553457135,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,1.0,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,0.10343541070958963,0.09981942009821068,-0.15675940603543495,0.012880513598629477,0.013080772684988915,-0.027567040421054116,0.0,-0.026307921133993658,0.006512145470987889,0.0003297897122683935,0.0007055026027956047
53.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5294294855841875,0.17170914527783263,0.927365801601411,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,1.0,0.0,0.0,0.0,1.0,FP,Male,Caucasian,0.02259621225326555,0.15311794264904166,0.14870633850730883,0.0054625133859372,-0.017264299707130705,-0.004527174298782483,0.0,-0.01889483554237813,0.002965100894070929,0.0006497222371399402,0.0006787608285230818
24.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9099851826666838,0.5218249660902365,-0.7112397688480602,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,-0.020203510308510884,-0.0745033658309876,-0.1691514884407661,0.01371364454702416,0.019654951928459924,0.02325801771483384,0.0,0.0011895197064586683,0.047043158315864274,0.0005074444574711379,0.00198191474788473
26.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7417496883045548,1.9222882493398525,-0.7112397688480602,2.0423824727201687,-2.042382472720169,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,African-American,-0.281763880435974,-0.08337621641752775,0.04071516829077154,0.002128207431451301,0.0013184193066263106,-0.0062341839387954675,0.0,0.008227992169195205,-0.006668024286773289,0.0007250000181375072,-0.0015821944068011363
48.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1088407496788648,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,-0.1145828736302792,-0.1843470038185842,-0.14971709273064335,0.001072364871906757,0.0009287221697741188,0.010296483806960167,0.0,0.013714499645939213,0.0011418205498193855,0.000679861121752765,0.001803507973672822
25.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8258674354856193,-0.5285224963469753,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,-0.042442443814870785,-0.07259606116473151,-0.12997259678848422,-0.06877698867563595,-0.07517895901713928,0.001507929268736916,0.0,-0.010178913587933493,-0.0007866793589346344,0.0004315277845307719,0.001483474893211678
26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7417496883045548,-0.8786383171593792,-0.7112397688480602,2.0423824727201687,-2.042382472720169,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,-0.04094661094030016,-0.057011703378884705,-0.12357871460320893,0.004488555094867479,0.004575695525418268,-0.030941087920073187,0.0,-0.03479596624660189,0.005771785171091324,0.0009624999831430614,-0.0007246388342173304
37.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18354553068715504,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,0.10393005669200647,0.15278640828058998,0.14251768275476934,0.008714324342363397,0.012643694372236496,0.006732847106977715,0.0,0.0278950463316869,0.006484628794787568,0.001111724230722757,0.0006738688112818636
26.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7417496883045548,0.5218249660902365,-0.5064140725418763,-0.4896242566497053,0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FN,Male,African-American,-0.0811939568318121,-0.18525611130389735,-0.1672196088025885,0.002343974455106945,0.0019815003985422662,0.0029183497616031675,0.0,-0.019211675831356842,-0.010152547220131964,0.0005766666779527441,0.00020369781534100185
25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8258674354856193,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TN,Male,Other,0.010748771130638489,0.057192342178641414,-0.10200419760745717,-0.01611126319403411,-0.0410060396865083,0.011627427127823466,0.0,-0.008512477964723075,0.00048015641994425095,0.00035833334259223194,0.0007172341698606033
